text,label
"light meal consumed, digestion normal",0
sleep pattern regular,0
resting heart rate 68 bpm,0
normal stiffness,0
normal aging discomfort,0
appetite normal,0
bp within range,0
normal fatigue,0
temperature normal: 36.1°c,0
heart rate okay,0
breathing comfortably,0
o2 sensor working,0
oxygen stable at 92%,0
oxygen levels stable,0
temperature normal: 37.2°c,0
how are you?,0
"light meal consumed, digestion normal",0
temperature normal: 36.3°c,0
regular heartbeat,0
sleep pattern regular,0
"light meal consumed, digestion normal",0
medication taken at 9:20,0
heart rate okay,0
light exercise done,0
bp within range,0
slight congestion,0
"light meal consumed, digestion normal",0
vitals normal,0
temperature normal,0
see you tomorrow,0
temperature normal,0
temperature normal,0
weight stable,0
medication taken,0
bp within range,0
medication taken,0
what's for dinner?,0
regular heartbeat,0
breathing comfortably,0
how are you?,0
feeling rested,0
normal aging discomfort,0
vitals normal,0
spo2 at 98,0
"light meal consumed, digestion normal",0
resting heart rate 77 bpm,0
o2 sensor working,0
feeling rested,0
temperature normal,0
slight congestion,0
thanks for the help,0
thanks for the help,0
breathing comfortably,0
slight cold feeling,0
blood pressure 116/78,0
heart rate okay,0
temperature normal: 36.2°c,0
oxygen stable at 97%,0
blood pressure 125/72,0
vitals normal,0
minor joint pain,0
oxygen stable at 96%,0
"light meal consumed, digestion normal",0
expected tiredness,0
weight stable,0
completed daily physiotherapy exercises,0
blood pressure 125/70,0
completed daily physiotherapy exercises,0
spo2 at 98,0
blood pressure 129/81,0
daily walk completed,0
spo2 at 98,0
completed daily physiotherapy exercises,0
resting heart rate 74 bpm,0
regular heartbeat,0
temperature normal: 37.4°c,0
good morning!,0
good morning!,0
routine checkup needed,0
resting heart rate 74 bpm,0
slight congestion,0
normal stiffness,0
"light meal consumed, digestion normal",0
sleep pattern regular,0
light exercise done,0
scheduled medication time,0
resting heart rate 69 bpm,0
resting heart rate 67 bpm,0
minor joint pain,0
expected tiredness,0
medication taken at 7:40,0
"light meal consumed, digestion normal",0
blood pressure 123/77,0
normal stiffness,0
expected tiredness,0
slight cold feeling,0
temperature normal: 36.6°c,0
blood sugar normal,0
regular heartbeat,0
"light meal consumed, digestion normal",0
resting heart rate 62 bpm,0
medication taken at 3:47,0
thanks for the help,0
completed daily physiotherapy exercises,0
oxygen stable at 97%,0
expected tiredness,0
completed daily physiotherapy exercises,0
vitals normal,0
slight cold feeling,0
slight congestion,0
bp within range,0
o2 sensor working,0
what's for dinner?,0
blood pressure 119/71,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
temperature normal,0
sleep pattern regular,0
blood pressure 119/78,0
scheduled medication time,0
spo2 at 98,0
daily walk completed,0
vitals normal,0
medication taken at 3:34,0
oxygen stable at 98%,0
"light meal consumed, digestion normal",0
hydration maintained,0
o2 sensor working,0
nice weather today,0
resting heart rate 61 bpm,0
medication taken at 9:21,0
resting heart rate 70 bpm,0
minor joint pain,0
medication taken at 1:14,0
blood pressure 128/85,0
breathing comfortably,0
nice weather today,0
appetite normal,0
normal stiffness,0
completed daily physiotherapy exercises,0
normal stiffness,0
completed daily physiotherapy exercises,0
feeling rested,0
medication taken at 10:46,0
sleep pattern regular,0
good morning!,0
minor joint pain,0
medication taken at 8:12,0
nice weather today,0
routine checkup needed,0
how are you?,0
sleep pattern regular,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
breathing comfortably,0
temperature normal: 36.3°c,0
resting heart rate 66 bpm,0
completed daily physiotherapy exercises,0
what's for dinner?,0
normal aging discomfort,0
"light meal consumed, digestion normal",0
weight stable,0
oxygen stable at 92%,0
appetite normal,0
medication taken at 7:19,0
slight cold feeling,0
temperature normal: 37.3°c,0
resting heart rate 72 bpm,0
hydration maintained,0
bp within range,0
normal fatigue,0
how are you?,0
blood sugar normal,0
temperature normal: 37.3°c,0
nice weather today,0
normal aging discomfort,0
weight stable,0
how are you?,0
routine checkup needed,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
hydration maintained,0
resting heart rate 66 bpm,0
o2 sensor working,0
light exercise done,0
completed daily physiotherapy exercises,0
daily walk completed,0
normal fatigue,0
nice weather today,0
temperature normal,0
blood pressure 110/84,0
thanks for the help,0
breathing comfortably,0
completed daily physiotherapy exercises,0
bp within range,0
routine checkup needed,0
good morning!,0
hydration maintained,0
medication taken at 11:37,0
completed daily physiotherapy exercises,0
normal aging discomfort,0
resting heart rate 71 bpm,0
"light meal consumed, digestion normal",0
see you tomorrow,0
blood pressure 118/81,0
slight cold feeling,0
"light meal consumed, digestion normal",0
scheduled medication time,0
temperature normal: 36.8°c,0
what's for dinner?,0
medication taken at 7:29,0
oxygen stable at 97%,0
see you tomorrow,0
blood pressure 113/72,0
breathing comfortably,0
light exercise done,0
heart rate okay,0
regular heartbeat,0
blood pressure 120/73,0
medication taken at 1:06,0
slight congestion,0
oxygen levels stable,0
bp within range,0
medication taken at 7:08,0
mild headache,0
slight congestion,0
daily walk completed,0
spo2 at 98,0
scheduled medication time,0
completed daily physiotherapy exercises,0
temperature normal: 36.3°c,0
oxygen levels stable,0
vitals normal,0
heart rate okay,0
blood sugar normal,0
bp within range,0
regular heartbeat,0
minor joint pain,0
blood pressure 130/82,0
resting heart rate 74 bpm,0
daily walk completed,0
oxygen stable at 98%,0
oxygen stable at 92%,0
temperature normal: 37.4°c,0
scheduled medication time,0
blood pressure 129/71,0
good morning!,0
light exercise done,0
blood pressure 116/80,0
appetite normal,0
blood pressure 127/75,0
slight congestion,0
appetite normal,0
appetite normal,0
minor joint pain,0
how are you?,0
temperature normal,0
regular heartbeat,0
sleep pattern regular,0
blood sugar normal,0
completed daily physiotherapy exercises,0
medication taken,0
temperature normal: 36.7°c,0
hydration maintained,0
thanks for the help,0
routine checkup needed,0
appetite normal,0
minor joint pain,0
blood sugar normal,0
oxygen stable at 94%,0
vitals normal,0
blood pressure 116/72,0
routine checkup needed,0
daily walk completed,0
completed daily physiotherapy exercises,0
resting heart rate 79 bpm,0
temperature normal: 36.3°c,0
medication taken at 10:17,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
blood pressure 125/81,0
normal fatigue,0
"light meal consumed, digestion normal",0
o2 sensor working,0
bp within range,0
regular heartbeat,0
expected tiredness,0
see you tomorrow,0
breathing comfortably,0
oxygen levels stable,0
light exercise done,0
medication taken at 1:02,0
"light meal consumed, digestion normal",0
temperature normal,0
sleep pattern regular,0
temperature normal: 36.6°c,0
appetite normal,0
bp within range,0
expected tiredness,0
oxygen levels stable,0
temperature normal: 36.4°c,0
medication taken at 2:44,0
temperature normal,0
slight cold feeling,0
slight congestion,0
spo2 at 98,0
temperature normal: 37.4°c,0
breathing comfortably,0
temperature normal: 36.5°c,0
heart rate okay,0
temperature normal,0
vitals normal,0
resting heart rate 61 bpm,0
heart rate okay,0
spo2 at 98,0
medication taken at 9:46,0
thanks for the help,0
slight congestion,0
bp within range,0
spo2 at 98,0
appetite normal,0
weight stable,0
"light meal consumed, digestion normal",0
mild headache,0
breathing comfortably,0
slight congestion,0
resting heart rate 60 bpm,0
blood pressure 120/75,0
blood sugar normal,0
weight stable,0
temperature normal: 36.4°c,0
daily walk completed,0
oxygen stable at 98%,0
thanks for the help,0
mild headache,0
expected tiredness,0
daily walk completed,0
medication taken at 8:15,0
completed daily physiotherapy exercises,0
feeling rested,0
resting heart rate 66 bpm,0
temperature normal: 36.9°c,0
temperature normal: 36.1°c,0
weight stable,0
heart rate okay,0
medication taken,0
light exercise done,0
how are you?,0
resting heart rate 68 bpm,0
regular heartbeat,0
good morning!,0
temperature normal: 36.7°c,0
blood pressure 129/79,0
medication taken at 4:52,0
medication taken at 6:57,0
normal fatigue,0
daily walk completed,0
temperature normal: 36.7°c,0
see you tomorrow,0
completed daily physiotherapy exercises,0
oxygen stable at 98%,0
minor joint pain,0
blood pressure 122/83,0
"light meal consumed, digestion normal",0
oxygen stable at 92%,0
resting heart rate 70 bpm,0
bp within range,0
appetite normal,0
slight congestion,0
medication taken at 2:17,0
medication taken at 11:06,0
thanks for the help,0
temperature normal: 36.4°c,0
vitals normal,0
blood pressure 122/74,0
slight cold feeling,0
medication taken at 3:19,0
bp within range,0
oxygen stable at 95%,0
completed daily physiotherapy exercises,0
spo2 at 98,0
blood pressure 112/77,0
blood sugar normal,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
see you tomorrow,0
expected tiredness,0
vitals normal,0
sleep pattern regular,0
routine checkup needed,0
nice weather today,0
blood pressure 118/84,0
oxygen stable at 99%,0
mild headache,0
heart rate okay,0
mild headache,0
oxygen stable at 95%,0
blood sugar normal,0
heart rate okay,0
weight stable,0
temperature normal,0
medication taken at 9:30,0
completed daily physiotherapy exercises,0
routine checkup needed,0
thanks for the help,0
oxygen stable at 99%,0
oxygen stable at 94%,0
light exercise done,0
medication taken at 9:55,0
normal aging discomfort,0
"light meal consumed, digestion normal",0
resting heart rate 77 bpm,0
resting heart rate 63 bpm,0
how are you?,0
blood pressure 127/80,0
oxygen stable at 95%,0
regular heartbeat,0
"light meal consumed, digestion normal",0
medication taken at 5:58,0
medication taken,0
medication taken at 9:14,0
daily walk completed,0
mild headache,0
oxygen stable at 96%,0
hydration maintained,0
completed daily physiotherapy exercises,0
oxygen stable at 95%,0
normal stiffness,0
expected tiredness,0
medication taken at 3:26,0
completed daily physiotherapy exercises,0
o2 sensor working,0
"light meal consumed, digestion normal",0
blood pressure 124/81,0
nice weather today,0
blood sugar normal,0
what's for dinner?,0
normal aging discomfort,0
spo2 at 98,0
how are you?,0
daily walk completed,0
temperature normal: 37.2°c,0
blood sugar normal,0
blood pressure 111/77,0
blood pressure 123/80,0
oxygen levels stable,0
resting heart rate 80 bpm,0
weight stable,0
"light meal consumed, digestion normal",0
light exercise done,0
feeling rested,0
vitals normal,0
temperature normal: 37.3°c,0
appetite normal,0
oxygen stable at 99%,0
resting heart rate 76 bpm,0
appetite normal,0
sleep pattern regular,0
expected tiredness,0
good morning!,0
resting heart rate 66 bpm,0
blood pressure 125/82,0
what's for dinner?,0
blood pressure 125/72,0
nice weather today,0
temperature normal: 36.2°c,0
what's for dinner?,0
regular heartbeat,0
good morning!,0
completed daily physiotherapy exercises,0
resting heart rate 73 bpm,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
resting heart rate 74 bpm,0
temperature normal: 37.1°c,0
minor joint pain,0
expected tiredness,0
how are you?,0
temperature normal,0
completed daily physiotherapy exercises,0
normal fatigue,0
"light meal consumed, digestion normal",0
blood pressure 114/72,0
feeling rested,0
good morning!,0
minor joint pain,0
what's for dinner?,0
temperature normal: 37.1°c,0
oxygen stable at 92%,0
resting heart rate 74 bpm,0
blood pressure 112/74,0
temperature normal,0
what's for dinner?,0
sleep pattern regular,0
"light meal consumed, digestion normal",0
temperature normal: 36.6°c,0
medication taken at 8:25,0
resting heart rate 76 bpm,0
slight congestion,0
heart rate okay,0
resting heart rate 60 bpm,0
oxygen stable at 98%,0
see you tomorrow,0
minor joint pain,0
medication taken at 1:10,0
blood pressure 114/85,0
blood pressure 124/80,0
see you tomorrow,0
appetite normal,0
slight cold feeling,0
temperature normal,0
scheduled medication time,0
mild headache,0
o2 sensor working,0
daily walk completed,0
see you tomorrow,0
slight congestion,0
scheduled medication time,0
slight congestion,0
normal stiffness,0
how are you?,0
feeling rested,0
scheduled medication time,0
oxygen stable at 96%,0
medication taken,0
vitals normal,0
hydration maintained,0
routine checkup needed,0
light exercise done,0
resting heart rate 64 bpm,0
hydration maintained,0
temperature normal: 37.4°c,0
daily walk completed,0
medication taken at 8:23,0
temperature normal: 37.4°c,0
routine checkup needed,0
"light meal consumed, digestion normal",0
slight congestion,0
see you tomorrow,0
"light meal consumed, digestion normal",0
temperature normal: 36.4°c,0
medication taken,0
hydration maintained,0
good morning!,0
bp within range,0
how are you?,0
light exercise done,0
resting heart rate 73 bpm,0
medication taken,0
spo2 at 98,0
normal fatigue,0
resting heart rate 71 bpm,0
normal fatigue,0
medication taken at 10:36,0
weight stable,0
medication taken at 4:49,0
completed daily physiotherapy exercises,0
blood pressure 115/72,0
appetite normal,0
routine checkup needed,0
what's for dinner?,0
heart rate okay,0
